user_id,age,age_group,engagement_level,spending_type,dream_traveler,travel_frequency,avg_days_between_booking,trip_type,trip_frequency_score,days_since_signup,gender,married,has_children,home_country,home_city,home_airport,home_airport_lat,home_airport_lon,total_sessions,sessions_per_week,total_page_clicks,avg_session_duration,avg_clicks_per_session,pct_sessions_flight_discount_used,pct_sessions_hotel_discount_used,pct_sessions_flight_booked,pct_sessions_hotel_booked,cancel_rate,first_trip_date,last_trip_date,total_trips,avg_days_between_trips,total_distance,avg_distance,total_price_paid,avg_price_paid,departure_flights,return_flights,total_flights,pct_return_flights_booked,total_flight_cost,avg_flight_costs,avg_fligth_cost_before_discount,avg_flight_discount,unique_cities_visited,total_hotel_cost,avg_hotel_cost,avg_hotel_cost_before_discount,avg_hotel_disocunt,avg_checked_bags_per_trip,avg_nights_per_stay,avg_rooms_per_booking,avg_hotel_spend_per_night,kmean_groups,dbscan_groups
533542,48,45-59,medium engagement,luxury traveler,traveler,regular traveler,8.0,couple trip,3,-11,F,True,False,usa,las vegas,LAS,36.08,-115.152,9,-5.73,146,121.22222222222221,16.22222222222222,55.55555555555556,11.111111111111112,55.55555555555556,44.44444444444445,0.0,2023-01-22 11:00:00,2023-07-19 15:00:00,5,44.5,12985.02274819,2597.004549638,7140.54,1634.5975,5,5,10,100.0,2833.54,566.708,133.312,0.01,5,4307.0,861.4,0.0,0.0,0.8,3.5,1.25,239.27777777777777,1,0
533550,35,30-44,medium engagement,premium traveler,traveler,occasional traveler,6.0,business trip,2,-11,F,True,True,usa,new york,LGA,40.777,-73.872,8,-5.09,135,124.5,16.875,12.5,0.0,25.0,25.0,0.0,2023-02-07 12:00:00,2023-06-27 07:00:00,2,139.0,4488.329529048217,2244.1647645241087,1352.82,676.41,2,2,4,100.0,660.82,330.41,301.79,0.025,2,692.0,346.0,0.0,0.0,0.5,3.0,1.0,115.33333333333331,0,0
533573,46,45-59,medium engagement,budget traveler,traveler,occasional traveler,4.5,business trip,2,-11,F,False,False,canada,windsor,YQG,42.276,-82.956,8,-5.09,71,65.875,8.875,37.5,0.0,25.0,12.5,0.0,2023-01-28 07:00:00,2023-02-25 13:00:00,2,28.0,1693.3008169663117,846.6504084831558,405.76,298.25,2,2,4,100.0,312.76,156.38,53.705,0.05,2,93.0,46.5,0.0,0.0,1.0,1.0,1.0,93.0,3,0
533575,37,30-44,medium engagement,premium traveler,traveler,regular traveler,7.25,parent trip,3,-11,F,False,True,usa,indianapolis,IND,39.717,-86.294,8,-5.09,132,122.125,16.5,37.5,0.0,50.0,50.0,0.0,2023-01-23 07:00:00,2023-07-24 08:00:00,4,60.66666666666666,3779.709351588953,944.9273378972384,1965.12,491.28,4,4,8,100.0,646.12,161.53,40.335,0.05,4,1319.0,329.75,0.0,0.0,0.75,2.75,1.0,119.9090909090909,1,0
533598,44,30-44,medium engagement,luxury traveler,traveler,occasional traveler,7.0,solo or group trip,2,-11,F,False,False,usa,milwaukee,MKE,42.947,-87.896,8,-5.09,133,123.25,16.625,37.5,12.5,37.5,37.5,0.0,2023-01-28 08:00:00,2023-06-02 08:00:00,3,62.5,2527.1569310425084,842.3856436808361,3294.17,1098.0566666666666,3,3,6,100.0,466.97,155.65666666666667,75.68666666666665,0.05,3,2827.2,960.6666666666665,45.633333333333326,0.0333333333333333,0.0,6.333333333333333,1.0,148.8,3,0
533613,48,45-59,medium engagement,premium traveler,traveler,occasional traveler,5.666666666666667,business trip,2,-11,F,True,True,usa,oklahoma city,TIK,35.415,-97.386,9,-5.73,143,119.22222222222221,15.888888888888888,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,0.0,2023-02-18 11:00:00,2023-04-20 07:00:00,3,30.0,4709.890793254195,1569.9635977513983,2985.93,995.31,3,3,6,100.0,896.73,298.91,0.0,0.0,3,2089.2,750.0,66.93333333333332,0.0666666666666666,0.3333333333333333,3.0,1.0,232.13333333333333,0,0
533617,47,45-59,medium engagement,premium traveler,traveler,occasional traveler,7.0,family trip,2,-11,F,True,True,usa,dallas,DAL,32.847,-96.852,9,-5.73,153,125.88888888888889,17.0,0.0,0.0,33.33333333333333,33.33333333333333,0.0,2023-03-03 14:00:00,2023-04-30 07:00:00,3,28.5,7288.622448220913,2429.5408160736374,2812.09,937.3633333333331,3,3,6,100.0,1279.09,426.3633333333333,0.0,0.0,3,1533.0,511.0,0.0,0.0,0.6666666666666666,4.333333333333333,1.0,117.92307692307692,0,0
533656,39,30-44,medium engagement,premium traveler,traveler,occasional traveler,5.5,business trip,2,-11,M,False,False,usa,boston,BOS,42.364,-71.005,8,-5.09,165,153.875,20.625,37.5,25.0,25.0,12.5,0.0,2023-01-30 12:00:00,2023-05-07 07:00:00,2,96.0,5054.863435089124,2527.431717544562,2500.16,2000.21,2,1,4,50.0,1077.06,538.53,249.95,0.025,2,1423.1,749.0,53.475,0.025,1.0,7.0,2.0,101.65,3,0
533716,50,45-59,medium engagement,economy traveler,traveler,occasional traveler,9.0,solo or group trip,2,-11,F,False,False,usa,tampa,TPA,27.975,-82.533,8,-5.09,116,108.25,14.5,12.5,37.5,37.5,12.5,0.0,2023-01-28 07:00:00,2023-04-12 11:00:00,3,37.0,6439.184582045767,2146.394860681922,1713.68,1112.32,3,3,6,100.0,1134.18,378.06,0.0,0.0,3,579.5,203.33333333333331,40.65,0.0166666666666666,0.6666666666666666,5.0,1.0,115.9,3,0
533742,33,30-44,medium engagement,economy traveler,traveler,occasional traveler,5.666666666666667,business trip,2,-11,M,True,True,usa,el paso,BIF,31.849,-106.38,8,-5.09,139,129.625,17.375,12.5,25.0,37.5,25.0,0.0,2023-01-31 15:00:00,2023-07-13 16:00:00,3,81.5,6203.736968546877,2067.912322848959,1364.49,448.275,3,2,6,66.66666666666666,1024.49,341.4966666666666,161.31666666666666,0.0166666666666666,3,340.0,113.33333333333331,0.0,0.0,0.6666666666666666,2.0,1.0,85.0,0,0
533759,46,45-59,medium engagement,luxury traveler,traveler,occasional traveler,14.0,family trip,2,-11,F,True,True,usa,louisville,LOU,38.228,-85.664,8,-5.09,89,83.5,11.125,0.0,0.0,25.0,37.5,0.0,2023-02-10 09:00:00,2023-07-06 15:00:00,3,73.0,2640.258411441944,1320.129205720972,5796.97,1932.3233333333333,2,2,4,66.66666666666666,465.97,155.32333333333332,0.0,0.0,2,5331.0,1777.0,0.0,0.0,0.5,10.333333333333332,1.0,171.96774193548387,0,0
533773,31,30-44,medium engagement,luxury traveler,traveler,regular traveler,10.0,solo or group trip,3,-11,F,False,False,canada,calgary,YYC,51.114,-114.02,8,-5.09,135,124.75,16.875,12.5,0.0,37.5,37.5,0.0,2023-04-09 08:00:00,2023-07-02 14:00:00,4,28.0,7254.400124914153,2418.1333749713845,6367.04,1974.17,3,2,6,50.0,1442.04,360.51,95.2375,0.075,2,4925.0,1231.25,0.0,0.0,0.6666666666666666,6.666666666666666,1.3333333333333333,214.1304347826087,1,0
533782,54,45-59,medium engagement,premium traveler,traveler,occasional traveler,9.0,couple trip,2,-11,F,True,False,usa,honolulu,HNL,21.316,-157.927,8,-5.09,102,94.5,12.75,12.5,0.0,25.0,37.5,0.0,2023-02-04 07:00:00,2023-02-23 12:00:00,3,9.5,10769.490050705945,5384.745025352971,4133.24,1377.7466666666667,2,2,4,66.66666666666666,1848.24,616.08,0.0,0.0,2,2285.0,761.6666666666665,0.0,0.0,1.0,5.0,1.0,152.33333333333331,3,0
533809,39,30-44,medium engagement,economy traveler,traveler,occasional traveler,4.5,business trip,2,-11,F,True,True,usa,milwaukee,MKE,42.947,-87.896,10,-6.36,126,94.3,12.6,30.0,10.0,20.0,20.0,0.0,2023-01-21 08:00:00,2023-06-09 13:00:00,2,139.0,3855.039935216388,1927.519967608194,1535.25,767.625,2,2,4,100.0,979.25,489.625,0.0,0.0,2,556.0,278.0,0.0,0.0,0.5,2.5,1.5,92.66666666666666,0,0
533827,50,45-59,medium engagement,premium traveler,traveler,one time traveler,3.0,business trip,1,-11,F,False,False,canada,edmonton,YXD,53.573,-113.521,8,-5.09,163,151.75,20.375,25.0,12.5,0.0,12.5,0.0,,,1,0.0,0.0,0.0,512.0,512.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,512.0,512.0,0.0,0.0,0.0,8.0,1.0,64.0,4,0
533846,36,30-44,medium engagement,premium traveler,traveler,occasional traveler,7.0,couple trip,2,-11,F,True,False,usa,chicago,UGN,42.422,-87.868,8,-5.09,122,112.625,15.25,0.0,12.5,25.0,25.0,0.0,2023-02-04 07:00:00,2023-03-26 07:00:00,3,25.0,4118.0926055692535,2059.0463027846267,1918.33,728.155,2,2,4,66.66666666666666,669.33,223.11,0.0,0.0,2,1249.0,416.33333333333326,0.0,0.0,1.0,3.5,1.0,178.42857142857142,3,0
533859,58,45-59,medium engagement,premium traveler,traveler,regular traveler,7.75,couple trip,3,-11,F,True,False,canada,edmonton,YED,53.667,-113.467,8,-5.09,139,129.125,17.375,12.5,0.0,50.0,50.0,0.0,2023-02-11 12:00:00,2023-06-17 07:00:00,4,41.66666666666666,10168.758879010787,2542.189719752697,5360.5,1340.125,4,4,8,100.0,2416.5,604.125,111.725,0.0375,4,2944.0,736.0,0.0,0.0,0.5,5.5,1.25,113.23076923076924,1,0
533895,33,30-44,medium engagement,economy traveler,traveler,occasional traveler,5.5,business trip,2,-11,F,False,False,usa,houston,IAH,29.98,-95.34,8,-5.09,143,133.125,17.875,37.5,25.0,25.0,12.5,0.0,2023-01-22 12:00:00,2023-04-30 07:00:00,2,97.0,2678.576941821373,1339.2884709106866,994.94,946.31,2,2,4,100.0,518.94,259.47,0.0,0.0,2,476.0,238.0,0.0,0.0,0.0,2.0,1.0,238.0,3,0
533908,27,18-29,medium engagement,premium traveler,traveler,one time traveler,5.0,business trip,1,-11,F,False,False,usa,austin,AUS,30.194,-97.67,9,-5.73,87,72.66666666666666,9.666666666666666,22.222222222222225,11.111111111111112,11.111111111111112,11.111111111111112,0.0,2023-03-02 07:00:00,2023-03-02 07:00:00,1,0.0,1603.0799619947054,1603.0799619947054,710.68,710.68,1,1,2,100.0,263.68,263.68,0.0,0.0,1,447.0,447.0,0.0,0.0,0.0,3.0,1.0,149.0,4,0
533932,35,30-44,medium engagement,premium traveler,traveler,occasional traveler,8.0,family trip,2,-11,F,True,True,usa,corpus christi,CRP,27.77,-97.501,8,-5.09,313,1004.5,39.125,25.0,37.5,37.5,37.5,33.33333333333333,2023-03-01 07:00:00,2023-03-01 07:00:00,2,0.0,19574.762191679645,6524.920730559882,1392.81,696.405,1,1,2,50.0,339.61,169.805,0.0,0.0,1,1053.2,545.0,22.975,0.025,1.0,5.5,1.5,55.431578947368415,5,0
533975,38,30-44,medium engagement,luxury traveler,traveler,occasional traveler,8.333333333333334,parent trip,2,-11,F,False,True,usa,sacramento,SAC,38.513,-121.493,8,-5.09,117,108.75,14.625,12.5,25.0,0.0,37.5,0.0,,,3,0.0,0.0,0.0,4128.7,1376.2333333333331,0,0,0,0.0,0.0,0.0,0.0,0.0,0,4128.7,1424.0,200.95,0.05,0.0,5.0,1.0,275.2466666666666,4,0
533985,34,30-44,medium engagement,luxury traveler,traveler,occasional traveler,8.0,solo or group trip,2,-11,F,False,False,usa,los angeles,LAX,33.942,-118.408,8,-5.09,109,102.125,13.625,37.5,0.0,25.0,12.5,0.0,2023-02-05 09:00:00,2023-04-21 11:00:00,2,75.0,4365.088361063734,2182.544180531867,3242.91,2984.67,2,2,4,100.0,1272.91,636.455,0.0,0.0,2,1970.0,985.0,0.0,0.0,1.0,5.0,2.0,197.0,3,0
533990,50,45-59,medium engagement,luxury traveler,traveler,regular traveler,5.2,business trip,3,-11,F,False,True,canada,windsor,YQG,42.276,-82.956,8,-5.09,127,118.375,15.875,37.5,12.5,50.0,50.0,0.0,2023-01-21 14:00:00,2023-04-12 09:00:00,5,20.0,5408.150344739964,1352.037586184991,5962.64,1476.495,4,4,8,80.0,1418.64,283.728,39.636,0.04,4,4544.0,908.8,0.0,0.0,0.25,5.5,1.25,137.6969696969697,1,0
534040,56,45-59,medium engagement,luxury traveler,traveler,occasional traveler,4.0,business trip,2,-11,F,True,True,usa,chicago,ORD,41.979,-87.904,8,-5.09,106,97.875,13.25,0.0,12.5,12.5,25.0,0.0,2023-02-22 16:00:00,2023-02-22 16:00:00,2,0.0,1376.5130241530514,1376.5130241530514,5445.08,2722.54,1,1,2,50.0,249.08,124.54,0.0,0.0,1,5196.0,2598.0,0.0,0.0,0.0,11.5,2.0,82.47619047619047,2,0
534045,43,30-44,medium engagement,premium traveler,traveler,occasional traveler,8.5,couple trip,2,-11,F,True,False,usa,newport news,PHF,37.132,-76.493,8,-5.09,76,70.625,9.5,12.5,0.0,25.0,12.5,0.0,2023-01-25 07:00:00,2023-04-08 14:00:00,2,73.0,4858.335549907957,2429.1677749539786,1730.27,1033.9,2,2,4,100.0,968.27,484.135,0.0,0.0,2,762.0,381.0,0.0,0.0,0.5,3.0,2.0,127.0,3,0
534066,43,30-44,medium engagement,economy traveler,traveler,regular traveler,8.4,family trip,3,-11,F,True,True,usa,new york,JFK,40.64,-73.779,8,-5.09,164,153.0,20.5,25.0,12.5,62.5,50.0,0.0,2023-02-06 14:00:00,2023-07-02 08:00:00,5,36.25,9238.0970647961,1847.61941295922,2553.66,501.9325,5,5,10,100.0,1596.96,319.392,109.146,0.04,5,956.7,196.2,16.18,0.02,0.4,2.75,1.0,86.97272727272727,1,0
534088,28,18-29,medium engagement,premium traveler,traveler,occasional traveler,5.666666666666667,business trip,2,-11,M,False,True,usa,kansas city,MCI,39.297,-94.714,8,-5.09,141,132.0,17.625,25.0,12.5,25.0,25.0,0.0,2023-04-08 12:00:00,2023-07-10 11:00:00,3,46.0,2467.5654916204608,1233.7827458102304,2466.39,1056.4,2,2,4,66.66666666666666,470.39,156.79666666666665,117.84666666666666,0.0166666666666666,2,1996.0,665.3333333333333,0.0,0.0,0.5,4.0,1.0,249.5,3,0
534105,52,45-59,medium engagement,premium traveler,traveler,regular traveler,9.0,solo or group trip,3,-11,F,False,False,usa,tucson,TUS,32.116,-110.941,8,-5.09,164,151.25,20.5,12.5,12.5,75.0,62.5,0.0,2023-02-02 15:00:00,2023-07-04 08:00:00,6,30.2,13182.646201437115,2197.107700239519,6319.66,1144.772,6,6,12,100.0,2693.46,448.91,146.06,0.025,6,3626.2,612.5,20.316666666666663,0.0166666666666666,0.3333333333333333,6.2,1.2,109.88484848484848,1,0
534179,41,30-44,medium engagement,premium traveler,traveler,regular traveler,7.0,couple trip,3,-11,F,True,False,usa,san francisco,SFO,37.619,-122.375,8,-5.09,146,135.375,18.25,37.5,25.0,37.5,50.0,0.0,2023-03-04 15:00:00,2023-05-27 07:00:00,4,27.666666666666668,5899.156609555432,1966.3855365184768,3083.7,770.925,3,3,6,75.0,1056.3,264.075,103.225,0.025,2,2027.4,543.75,40.925,0.075,0.6666666666666666,4.0,1.0,126.7125,1,0
534190,39,30-44,medium engagement,luxury traveler,traveler,occasional traveler,6.5,business trip,2,-11,M,True,True,canada,windsor,YQG,42.276,-82.956,8,-5.09,178,165.0,22.25,25.0,12.5,12.5,25.0,0.0,2023-04-05 07:00:00,2023-04-05 07:00:00,2,0.0,688.7373761707403,688.7373761707403,1860.34,930.17,1,1,2,50.0,136.34,68.17,0.0,0.0,1,1724.0,862.0,0.0,0.0,0.0,6.0,1.0,143.66666666666666,0,0
534246,39,30-44,medium engagement,luxury traveler,traveler,occasional traveler,6.0,business trip,2,-11,F,True,False,usa,houston,HOU,29.645,-95.279,8,-5.09,97,90.125,12.125,12.5,25.0,12.5,25.0,0.0,2023-07-07 13:00:00,2023-07-07 13:00:00,2,0.0,290.200985956868,290.200985956868,1740.97,870.485,1,1,2,50.0,49.97,24.985,0.0,0.0,1,1691.0,845.5,0.0,0.0,0.0,6.5,1.0,130.07692307692307,2,0
534254,24,18-29,medium engagement,premium traveler,traveler,one time traveler,5.0,business trip,1,-11,F,False,False,canada,calgary,YYC,51.114,-114.02,9,-5.73,110,90.66666666666666,12.222222222222221,22.222222222222225,11.111111111111112,11.111111111111112,11.111111111111112,0.0,2023-01-22 08:00:00,2023-01-22 08:00:00,1,0.0,3156.461549117636,3156.461549117636,1317.05,1317.05,1,1,2,100.0,573.05,573.05,572.95,0.1,1,744.0,744.0,0.0,0.0,0.0,4.0,1.0,186.0,4,0
534295,49,45-59,medium engagement,luxury traveler,traveler,occasional traveler,10.0,solo or group trip,2,-11,F,False,False,usa,new york,JFK,40.64,-73.779,9,-5.73,112,93.55555555555556,12.444444444444445,44.44444444444445,0.0,33.33333333333333,33.33333333333333,0.0,2023-02-27 16:00:00,2023-07-20 14:00:00,3,71.0,9111.395643809365,3037.131881269788,7995.05,2665.0166666666664,3,3,6,100.0,4107.05,1369.0166666666667,231.31666666666663,0.0333333333333333,3,3888.0,1296.0,0.0,0.0,0.6666666666666666,6.0,2.0,86.4,3,0
534333,50,45-59,medium engagement,premium traveler,traveler,occasional traveler,5.5,business trip,2,-11,F,False,True,usa,houston,IAH,29.98,-95.34,9,-5.73,139,114.44444444444444,15.444444444444445,22.222222222222225,0.0,22.222222222222225,22.222222222222225,0.0,2023-01-24 07:00:00,2023-03-04 12:00:00,2,39.0,3527.5897846312278,1763.7948923156137,2402.5,1201.25,2,2,4,100.0,954.5,477.25,0.0,0.0,2,1448.0,724.0,0.0,0.0,0.0,3.0,1.5,144.8,3,0
534351,42,30-44,medium engagement,luxury traveler,traveler,frequent traveler,8.428571428571429,solo or group trip,4,-11,F,False,False,usa,houston,IAH,29.98,-95.34,9,-5.73,177,145.33333333333331,19.666666666666664,11.111111111111112,11.111111111111112,77.77777777777777,77.77777777777777,0.0,2023-01-25 15:00:00,2023-07-24 08:00:00,7,29.83333333333333,17045.289990331887,2435.0414271902696,11278.26,1611.18,7,7,14,100.0,2918.86,416.98,56.55571428571429,0.0071428571428571,5,8359.4,1215.2857142857142,35.128571428571426,0.0142857142857142,0.7142857142857142,9.0,1.0,132.68888888888887,1,1
534360,43,30-44,medium engagement,premium traveler,traveler,regular traveler,7.6,parent trip,3,-11,F,False,True,canada,montreal,YUL,45.468,-73.741,8,-5.09,195,181.625,24.375,12.5,12.5,62.5,50.0,0.0,2023-01-27 13:00:00,2023-06-24 12:00:00,5,36.75,8693.226462213584,1738.645292442717,3717.26,709.3875,5,5,10,100.0,2115.26,423.052,42.888,0.02,4,1602.0,351.8,31.35,0.05,0.2,3.0,1.0,133.5,1,0
534378,61,60+,medium engagement,economy traveler,traveler,one time traveler,9.0,family trip,1,-11,F,True,True,usa,los angeles,LAX,33.942,-118.408,8,-5.09,66,61.375,8.25,25.0,0.0,12.5,12.5,0.0,2023-01-26 11:00:00,2023-01-26 11:00:00,1,0.0,4183.68105154044,4183.68105154044,896.57,896.57,1,1,2,100.0,730.57,730.57,0.0,0.0,1,166.0,166.0,0.0,0.0,1.0,2.0,1.0,83.0,0,0
534380,38,30-44,medium engagement,premium traveler,traveler,occasional traveler,80.33333333333333,parent trip,2,-11,M,False,True,canada,saskatoon,YXE,52.171,-106.7,8,-5.09,155,144.0,19.375,50.0,12.5,37.5,37.5,0.0,2023-02-03 07:00:00,2023-12-31 14:00:00,3,165.5,13470.805554562156,4490.268518187386,5159.91,1719.97,3,3,6,100.0,3426.91,1142.3033333333333,978.8033333333332,0.1,3,1733.0,577.6666666666666,0.0,0.0,0.3333333333333333,6.0,1.0,96.27777777777776,3,0
534391,50,45-59,medium engagement,luxury traveler,traveler,occasional traveler,9.333333333333334,couple trip,2,-11,F,True,False,canada,victoria,YYJ,48.647,-123.426,8,-5.09,105,98.125,13.125,37.5,12.5,37.5,37.5,0.0,2023-02-01 16:00:00,2023-06-30 09:00:00,3,74.0,5790.76824345926,1930.2560811530864,3750.57,1250.19,3,3,6,100.0,1082.57,360.8566666666666,222.19,0.1166666666666666,3,2668.0,889.3333333333333,0.0,0.0,0.6666666666666666,4.666666666666666,1.0,190.57142857142856,3,0
534445,45,45-59,medium engagement,economy traveler,traveler,occasional traveler,6.0,business trip,2,-11,F,True,False,usa,jacksonville,NZC,30.219,-81.876,8,-5.09,330,1000.208514375,41.25,12.5,0.0,50.0,37.5,33.33333333333333,2023-01-31 09:00:00,2023-07-03 08:00:00,2,152.0,11170.17636820966,2792.544092052415,2009.01,1330.94,2,2,4,100.0,1799.01,899.505,0.0,0.0,2,210.0,105.0,0.0,0.0,0.0,1.0,2.0,105.0,5,0
534474,45,45-59,medium engagement,luxury traveler,traveler,regular traveler,9.0,solo or group trip,3,-11,M,False,False,usa,stockton,SCK,37.894,-121.239,9,-5.73,137,113.88888888888889,15.222222222222221,0.0,11.111111111111112,44.44444444444445,33.33333333333333,0.0,2023-03-04 11:00:00,2023-06-18 10:00:00,4,35.0,12390.733391621972,3097.683347905493,7774.17,2338.853333333333,4,4,8,100.0,2210.17,552.5425,0.0,0.0,4,5564.0,1391.0,0.0,0.0,0.75,13.0,1.0,142.66666666666666,1,0
534499,32,30-44,medium engagement,economy traveler,traveler,one time traveler,2.0,business trip,1,-11,F,True,True,usa,madison,MSN,43.14,-89.337,8,-5.09,111,103.0,13.875,12.5,12.5,0.0,12.5,0.0,,,1,0.0,0.0,0.0,136.0,136.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,136.0,136.0,0.0,0.0,0.0,2.0,1.0,68.0,4,0
534564,51,45-59,medium engagement,premium traveler,traveler,one time traveler,3.0,business trip,1,-11,F,True,False,usa,miami,MIA,25.793,-80.291,9,-5.73,93,77.55555555555556,10.333333333333332,22.222222222222225,11.111111111111112,11.111111111111112,11.111111111111112,0.0,2023-04-13 08:00:00,2023-04-13 08:00:00,1,0.0,1928.768843311837,1928.768843311837,678.33,678.33,1,1,2,100.0,326.33,326.33,0.0,0.0,1,352.0,352.0,0.0,0.0,0.0,2.0,1.0,176.0,4,0
534594,45,45-59,medium engagement,luxury traveler,traveler,occasional traveler,3.5,business trip,2,-11,F,True,False,canada,windsor,YQG,42.276,-82.956,8,-5.09,74,68.125,9.25,25.0,0.0,12.5,25.0,0.0,2023-04-30 07:00:00,2023-04-30 07:00:00,2,0.0,863.6019636829075,863.6019636829075,28261.43,14130.715,1,1,2,50.0,147.43,73.715,0.0,0.0,1,28114.0,14057.0,0.0,0.0,0.0,15.5,2.0,330.7529411764706,2,0
534604,27,18-29,medium engagement,luxury traveler,traveler,one time traveler,168.0,solo or group trip,1,-11,F,False,False,canada,vancouver,YVR,49.195,-123.182,8,-5.09,95,88.25,11.875,0.0,12.5,12.5,0.0,0.0,2023-11-11 08:00:00,2023-11-11 08:00:00,1,0.0,2703.162977668046,2703.162977668046,1100.77,0.0,1,1,2,100.0,1100.77,1100.77,0.0,0.0,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4,0
534607,36,30-44,medium engagement,premium traveler,traveler,regular traveler,8.25,solo or group trip,3,-11,F,False,False,usa,milwaukee,MKE,42.947,-87.896,9,-5.73,150,122.66666666666666,16.666666666666664,11.111111111111112,11.111111111111112,44.44444444444445,33.33333333333333,0.0,2023-01-28 07:00:00,2023-06-18 07:00:00,4,47.0,6073.217351827834,1518.3043379569583,3260.15,1016.3433333333332,4,4,8,100.0,1309.15,327.2875,0.0,0.0,4,1951.0,487.75,0.0,0.0,2.0,3.0,1.3333333333333333,150.07692307692307,1,0
534608,38,30-44,medium engagement,economy traveler,traveler,regular traveler,9.75,couple trip,3,-11,F,True,False,usa,baton rouge,BTR,30.533,-91.149,9,-5.73,150,124.11111111111111,16.666666666666664,33.33333333333333,11.111111111111112,44.44444444444445,44.44444444444445,0.0,2023-02-02 07:00:00,2023-04-23 16:00:00,4,26.666666666666668,9063.831479641383,2265.957869910346,2527.04,631.76,4,4,8,100.0,1512.04,378.01,219.8025,0.075,4,1015.0,253.75,0.0,0.0,0.75,2.25,1.0,112.77777777777776,1,0
534661,19,18-29,medium engagement,luxury traveler,traveler,one time traveler,13.0,parent trip,1,-11,F,False,True,usa,austin,AUS,30.194,-97.67,8,-5.09,110,102.625,13.75,0.0,12.5,0.0,12.5,0.0,,,1,0.0,0.0,0.0,1039.5,1039.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1039.5,1386.0,197.75,0.25,0.0,7.0,1.0,148.5,4,0
534688,38,30-44,medium engagement,luxury traveler,traveler,regular traveler,6.0,business trip,3,-11,F,False,True,usa,louisville,LOU,38.228,-85.664,8,-5.09,127,118.5,15.875,25.0,25.0,50.0,62.5,0.0,2023-01-23 12:00:00,2023-03-25 07:00:00,5,15.0,3749.9355588288886,937.483889707222,5010.67,1002.134,4,4,8,80.0,682.77,136.554,0.0,0.0,4,4327.9,915.2,58.36,0.04,1.0,4.4,1.2,166.4576923076923,1,0
534697,50,45-59,medium engagement,premium traveler,traveler,occasional traveler,4.5,business trip,2,-11,F,True,False,usa,omaha,OMA,41.302,-95.894,9,-5.73,185,153.0,20.555555555555557,11.111111111111112,0.0,11.111111111111112,22.222222222222225,0.0,2023-03-02 07:00:00,2023-03-02 07:00:00,2,0.0,2021.6611076002555,2021.6611076002555,1502.15,751.075,1,1,2,50.0,355.15,177.575,177.475,0.1,1,1147.0,573.5,0.0,0.0,0.0,4.5,1.5,67.47058823529412,3,0
534703,35,30-44,medium engagement,luxury traveler,traveler,one time traveler,7.0,solo or group trip,1,-11,F,False,False,usa,tampa,TPA,27.975,-82.533,8,-5.09,175,231.989283375,21.875,25.0,25.0,37.5,37.5,50.0,2023-03-19 07:00:00,2023-03-19 07:00:00,1,0.0,6425.30700760414,2141.7690025347133,867.78,867.78,1,1,2,100.0,481.78,481.78,481.63,0.15,1,386.0,386.0,0.0,0.0,0.0,2.0,1.0,193.0,4,0
534742,71,60+,medium engagement,premium traveler,traveler,occasional traveler,12.5,solo or group trip,2,-11,F,False,False,usa,dallas,DAL,32.847,-96.852,8,-5.09,111,102.25,13.875,12.5,12.5,12.5,25.0,0.0,2023-03-08 07:00:00,2023-03-08 07:00:00,2,0.0,2017.346410772246,2017.346410772246,970.66,485.33,1,1,2,50.0,354.66,177.33,0.0,0.0,1,616.0,308.0,0.0,0.0,0.0,2.5,1.0,123.2,2,0
534747,38,30-44,medium engagement,economy traveler,traveler,regular traveler,6.0,business trip,3,-11,F,False,False,usa,san jose,SJC,37.362,-121.929,9,-5.73,165,136.88888888888889,18.333333333333332,44.44444444444445,0.0,33.33333333333333,44.44444444444445,0.0,2023-02-01 12:00:00,2023-07-19 08:00:00,4,55.66666666666666,7034.819448938412,2344.939816312804,2175.77,543.9425,3,3,6,75.0,1164.77,291.1925,167.0425,0.025,3,1011.0,252.75,0.0,0.0,0.3333333333333333,2.75,1.25,67.4,1,0
534782,27,18-29,medium engagement,luxury traveler,traveler,regular traveler,5.75,business trip,3,-11,F,False,False,usa,kansas city,MCI,39.297,-94.714,8,-5.09,98,89.625,12.25,25.0,0.0,25.0,50.0,0.0,2023-01-26 09:00:00,2023-07-14 07:00:00,4,56.0,3483.040144249276,1741.520072124638,7441.21,1860.3025,2,2,4,50.0,612.21,153.0525,0.0,0.0,2,6829.0,1707.25,0.0,0.0,1.0,5.75,1.0,296.9130434782609,1,0
534793,18,18-29,medium engagement,premium traveler,traveler,one time traveler,5.0,business trip,1,-11,F,False,True,canada,edmonton,YEG,53.31,-113.58,8,-5.09,82,77.0,10.25,0.0,12.5,12.5,12.5,0.0,2023-01-23 07:00:00,2023-01-23 07:00:00,1,0.0,2996.24663839748,2996.24663839748,875.37,875.37,1,1,2,100.0,549.37,549.37,0.0,0.0,1,326.0,326.0,0.0,0.0,0.0,2.0,1.0,163.0,4,0
